user_id,id,price,beds,livings,wc,area,street_width,age,street_direction,ketchen,furnished,district,width,length,advertiser_type,city_side,district_en,time_on_market,time_since_update,last_update_year,last_update_month,last_update_day,last_update_hour,create_time_year,create_time_month,create_time_day,create_time_hour,latitude,longitude,squareness,regular_shapeness
255842,4619765,1237000,5,1,4,250,30,0,1,1,0,حي المونسية,13.0,19.0,normal_marketer,east,Al Munisiyah Dist.,12,12,2022,8,11,3,2022,8,11,3,24.845325,46.779457,0.6842105263157895,1.0121457489878543
191579,4531412,919000,3,2,3,160,,0,2,,,حي المونسية,30.0,30.0,exclusive_marketer,east,Al Munisiyah Dist.,36,13,2022,8,10,16,2022,7,18,18,24.83211,46.754825,1.0,0.17777777777777778
430376,4226142,950000,3,1,3,176,40,0,2,1,0,حي المونسية,,,,east,Al Munisiyah Dist.,134,20,2022,8,3,9,2022,4,10,21,24.831292,46.767484,,
182902,4604480,845000,3,2,3,126,40,0,2,1,0,حي المونسية,10.0,12.0,normal_marketer,east,Al Munisiyah Dist.,16,16,2022,8,7,16,2022,8,7,16,24.815691,46.763386,0.8333333333333334,1.05
1685050,4526868,890000,3,1,3,167,30,0,3,0,0,حي الازدهار,,,owner,east,Al Izdihar Dist.,37,27,2022,7,27,11,2022,7,17,16,24.780927,46.715532,,
2316402,4596932,850000,3,1,3,153,31,,2,1,0,حي المونسية,20.0,7.0,exclusive_marketer,east,Al Munisiyah Dist.,18,11,2022,8,12,11,2022,8,5,15,24.836206,46.756077,0.35,1.0928571428571427
243948,4455143,839000,3,1,3,169,20,0,2,1,0,حي المونسية,,,normal_marketer,east,Al Munisiyah Dist.,62,52,2022,7,2,16,2022,6,22,16,24.833135,46.771652,,
936440,4604952,1015000,5,1,3,175,51,0,8,1,0,حي اليرموك,14.0,13.0,owner,east,Al Yarmuk Dist.,16,16,2022,8,7,18,2022,8,7,18,24.805717,46.770981,0.9285714285714286,0.9615384615384616
1057441,4588749,625000,2,1,2,116,40,1,4,,,حي القادسية,10.0,10.0,normal_marketer,east,Al Qadisiyah Dist.,20,20,2022,8,3,10,2022,8,3,10,24.820728,46.833496,1.0,1.16
2479965,4460334,960000,3,1,3,146,5,0,5,1,0,حي قرطبة,10.0,14.0,exclusive_marketer,east,Qurtubah Dist.,60,13,2022,8,10,18,2022,6,23,21,24.827452,46.737968,0.7142857142857143,1.042857142857143
1456392,3992035,600000,4,1,2,139,,7,1,1,0,حي الفيحاء,,,owner,east,Al Fayha Dist.,202,26,2022,7,28,10,2022,2,2,7,24.678587,46.805347,,
430376,4589834,999000,3,1,3,213,40,0,4,1,0,حي المونسية,12.0,18.0,exclusive_marketer,east,Al Munisiyah Dist.,20,20,2022,8,3,16,2022,8,3,16,24.835806,46.751748,0.6666666666666666,0.9861111111111112
191579,4483338,919000,3,1,3,150,30,0,2,0,0,حي المونسية,,,,east,Al Munisiyah Dist.,54,13,2022,8,10,16,2022,6,30,13,24.831971,46.755015,,
2153137,4602531,1100000,5,1,3,220,40,0,4,1,0,حي الملك فيصل,,,normal_marketer,east,King Faisal Dist.,16,11,2022,8,12,15,2022,8,7,1,24.750795,46.773015,,
430376,4554956,960000,3,1,4,188,40,0,3,1,0,حي اليرموك,10.0,19.0,exclusive_marketer,east,Al Yarmuk Dist.,29,20,2022,8,3,9,2022,7,25,8,24.807845,46.779857,0.5263157894736842,0.9894736842105263
191579,4480316,939000,2,1,3,248,24,0,1,0,0,حي المونسية,,,,east,Al Munisiyah Dist.,55,13,2022,8,10,16,2022,6,29,15,24.831886,46.754934,,
1531215,4530394,799000,3,1,3,160,29,0,2,0,0,حي قرطبة,,,owner,east,Qurtubah Dist.,36,36,2022,7,18,13,2022,7,18,13,24.801254,46.735641,,
1003948,4604343,950000,4,1,4,143,60,4,7,1,0,حي قرطبة,1.0,143.0,agent,east,Qurtubah Dist.,16,16,2022,8,7,15,2022,8,7,15,24.808804,46.74194,0.006993006993006993,1.0
110782,4330213,650000,3,2,4,130,30,0,6,1,0,حي الرمال,125.0,1.0,agent,east,Ar Rimal Dist.,96,58,2022,6,26,16,2022,5,19,18,24.900665,46.815598,0.008,1.04
520380,4605206,920000,4,1,3,200,40,,4,1,0,حي الرمال,21.0,9.0,exclusive_marketer,east,Ar Rimal Dist.,16,11,2022,8,12,10,2022,8,7,18,24.927441,46.800167,0.42857142857142855,1.0582010582010581
430376,4612731,900000,3,1,4,190,41,0,2,1,0,حي الرمال,12.0,16.0,exclusive_marketer,east,Ar Rimal Dist.,14,14,2022,8,9,16,2022,8,9,16,24.852282,46.822546,0.75,0.9895833333333334
2452034,4618590,340000,2,1,2,111,20,0,1,1,0,حي النظيم,20.0,6.0,normal_marketer,east,Al Nadheem Dist.,12,11,2022,8,12,1,2022,8,10,21,24.858333,46.961927,0.3,0.925
109604,4345908,680000,4,1,3,143,40,0,7,1,0,حي اليرموك,10.0,14.0,normal_marketer,east,Al Yarmuk Dist.,91,24,2022,7,30,6,2022,5,24,2,24.805873,46.786178,0.7142857142857143,1.0214285714285714
936440,4604917,990000,5,1,3,180,31,0,8,1,0,حي اليرموك,12.0,15.0,owner,east,Al Yarmuk Dist.,16,16,2022,8,7,18,2022,8,7,18,24.810106,46.773054,0.8,1.0
191579,4479931,779000,3,1,3,224,30,0,3,0,0,حي القادسية,,,,east,Al Qadisiyah Dist.,55,13,2022,8,10,16,2022,6,29,13,24.814497,46.808052,,
2123635,4558512,1015000,3,1,3,175,36,0,1,1,0,حي اليرموك,25.0,7.0,normal_marketer,east,Al Yarmuk Dist.,28,12,2022,8,11,15,2022,7,26,2,24.808529,46.780421,0.28,1.0
2605410,4526090,700000,3,1,3,136,25,0,1,1,0,حي غرناطة,10.0,14.0,normal_marketer,east,Ghirnatah Dist.,37,11,2022,8,12,2,2022,7,17,12,24.78979,46.760127,0.7142857142857143,0.9714285714285714
283704,4395104,750000,4,1,3,136,36,8,4,1,0,حي اشبيلية,6.0,22.0,exclusive_marketer,east,Ishbiliyah Dist.,77,15,2022,8,8,15,2022,6,7,1,24.788939,46.779949,0.2727272727272727,1.0303030303030303
1627844,3957832,500000,4,1,2,100,20,,1,1,0,حي الروابي,,,agent,east,Al Rawabi Dist.,212,77,2022,6,7,16,2022,1,23,17,24.697834,46.798313,,
430376,4525702,800000,3,1,3,174,40,0,3,1,0,حي القادسية,10.0,17.0,exclusive_marketer,east,Al Qadisiyah Dist.,37,20,2022,8,3,9,2022,7,17,9,24.810211,46.810446,0.5882352941176471,1.0235294117647058
2107746,4560826,750000,4,1,3,165,25,,5,1,0,حي القادسية,10.0,17.0,normal_marketer,east,Al Qadisiyah Dist.,28,28,2022,7,26,19,2022,7,26,19,24.819541,46.811604,0.5882352941176471,0.9705882352941176
2096655,4624013,1050000,4,1,3,156,30,0,1,1,0,حي الشهداء,11.0,14.0,agent,east,Ash Shuhada Dist.,11,11,2022,8,12,15,2022,8,12,13,24.782082,46.736607,0.7857142857142857,1.0129870129870129
430376,4621325,1150000,5,1,3,325,45,0,2,1,0,حي المونسية,12.0,27.0,normal_marketer,east,Al Munisiyah Dist.,12,12,2022,8,11,16,2022,8,11,16,24.831816,46.767792,0.4444444444444444,1.0030864197530864
115358,4010509,900000,5,1,3,182,30,0,7,1,0,حي اليرموك,9.0,20.0,owner,east,Al Yarmuk Dist.,197,11,2022,8,12,13,2022,2,7,16,24.807915,46.783995,0.45,1.011111111111111
2015178,4371671,1000000,5,1,3,194,36,0,2,1,0,حي الرمال,10.0,19.0,exclusive_marketer,east,Ar Rimal Dist.,84,16,2022,8,7,2,2022,5,31,15,24.847496,46.827667,0.5263157894736842,1.0210526315789474
1885246,4594745,750000,4,1,3,125,35,5,3,1,0,حي قرطبة,10.0,12.0,exclusive_marketer,east,Qurtubah Dist.,19,12,2022,8,11,9,2022,8,4,20,24.810959,46.744438,0.8333333333333334,1.0416666666666667
2123635,4558505,930000,3,1,3,169,36,0,1,1,0,حي اليرموك,25.0,7.0,normal_marketer,east,Al Yarmuk Dist.,28,12,2022,8,11,15,2022,7,26,2,24.806996,46.779359,0.28,0.9657142857142857
191579,4480130,919000,3,1,3,149,28,0,2,1,0,حي المونسية,,,,east,Al Munisiyah Dist.,55,13,2022,8,10,16,2022,6,29,14,24.831816,46.754731,,
210697,4604615,960000,5,1,3,169,30,0,8,1,0,حي اليرموك,16.0,11.0,exclusive_marketer,east,Al Yarmuk Dist.,16,15,2022,8,8,9,2022,8,7,17,24.806499,46.759482,0.6875,0.9602272727272727
182902,4291922,1040000,3,2,3,193,40,0,3,1,0,حي اليرموك,,,normal_marketer,east,Al Yarmuk Dist.,106,20,2022,8,3,9,2022,5,9,9,24.802282,46.784607,,
1239886,4057853,630000,3,2,2,134,,,9,1,0,حي اليرموك,,,exclusive_marketer,east,Al Yarmuk Dist.,184,92,2022,5,23,18,2022,2,20,20,24.807953,46.789497,,
1548274,4622952,1092000,3,3,3,232,36,0,1,1,0,حي اليرموك,18.0,12.0,normal_marketer,east,Al Yarmuk Dist.,11,11,2022,8,11,23,2022,8,11,23,24.804401,46.760201,0.6666666666666666,1.0740740740740742
940589,4603780,900000,4,1,3,165,36,0,6,1,0,حي الحمراء,11.0,15.0,normal_marketer,east,Al Hamra Dist.,16,12,2022,8,11,2,2022,8,7,13,24.780592,46.762311,0.7333333333333333,1.0
2327539,4574369,495000,4,1,2,100,30,0,3,1,0,حي المونسية,,,normal_marketer,east,Al Munisiyah Dist.,24,14,2022,8,9,20,2022,7,30,18,24.827642,46.779171,,
826169,4307675,800000,4,1,3,148,30,11,2,1,0,حي غرناطة,1.0,148.0,owner,east,Ghirnatah Dist.,102,14,2022,8,9,1,2022,5,13,18,24.790976,46.762138,0.006756756756756757,1.0
299347,3970511,829000,4,1,3,156,35,0,2,1,0,حي المونسية,,,,east,Al Munisiyah Dist.,208,11,2022,8,11,21,2022,1,26,22,24.839577,46.753902,,
2408518,4455490,850000,3,1,3,180,60,0,3,1,,حي القادسية,10.0,18.0,normal_marketer,east,Al Qadisiyah Dist.,62,16,2022,8,7,2,2022,6,22,17,24.824817,46.800889,0.5555555555555556,1.0
2113955,4250745,1000000,2,1,4,195,30,0,2,1,0,حي الرمال,,,normal_marketer,east,Ar Rimal Dist.,127,55,2022,6,29,11,2022,4,18,17,24.846816,46.832178,,
2104413,3939459,840736,4,1,3,172,36,0,8,1,0,حي اليرموك,,,owner,east,Al Yarmuk Dist.,217,14,2022,8,9,17,2022,1,18,13,24.815738,46.795891,,
826053,4275045,600000,4,1,3,126,36,4,4,1,1,حي اشبيلية,10.2,13.35,exclusive_marketer,east,Ishbiliyah Dist.,116,16,2022,8,6,20,2022,4,28,22,24.795054,46.796146,0.7640449438202247,0.9253139458030404
368714,3958334,600000,5,1,3,205,40,,2,0,0,حي اشبيلية,,,exclusive_marketer,east,Ishbiliyah Dist.,212,38,2022,7,15,23,2022,1,23,19,24.793053,46.798168,,
1339919,4621873,900000,4,1,3,200,30,0,2,1,0,حي الرمال,30.0,7.0,normal_marketer,east,Ar Rimal Dist.,12,12,2022,8,11,18,2022,8,11,18,24.881854,46.806248,0.23333333333333334,0.9523809523809523
1885246,4445467,970000,5,2,3,175,30,0,3,1,0,حي اليرموك,15.0,11.0,exclusive_marketer,east,Al Yarmuk Dist.,64,12,2022,8,11,9,2022,6,20,10,24.809853,46.785591,0.7333333333333333,1.0606060606060606
1893563,4376647,1265000,3,2,4,206,15,0,2,1,0,حي قرطبة,,,owner,east,Qurtubah Dist.,83,65,2022,6,19,12,2022,6,1,20,24.813745,46.744865,,
430376,4567402,935000,4,1,3,179,45,0,4,1,0,حي المونسية,11.0,16.0,normal_marketer,east,Al Munisiyah Dist.,26,22,2022,8,1,19,2022,7,28,16,24.831732,46.767666,0.6875,1.0170454545454546
115358,4449626,950000,3,1,3,190,30,0,3,1,0,حي اليرموك,,,normal_marketer,east,Al Yarmuk Dist.,63,21,2022,8,2,11,2022,6,21,10,24.806816,46.78713,,
217426,4320740,890000,4,1,3,170,30,0,3,1,0,حي اليرموك,,,normal_marketer,east,Al Yarmuk Dist.,98,98,2022,5,17,9,2022,5,17,9,24.809074,46.784974,,
210697,4531395,1000000,4,1,3,197,34,0,3,1,0,حي اليرموك,12.0,16.0,normal_marketer,east,Al Yarmuk Dist.,36,29,2022,7,25,15,2022,7,18,18,24.798134,46.770654,0.75,1.0260416666666667
66301,4473996,800000,4,1,4,132,36,0,4,0,0,حي اليرموك,,,normal_marketer,east,Al Yarmuk Dist.,57,19,2022,8,4,10,2022,6,27,18,24.803811,46.78206,,
469976,4456006,839000,3,1,2,168,5,0,5,1,0,حي المونسية,30.0,5.0,exclusive_marketer,east,Al Munisiyah Dist.,62,22,2022,8,1,18,2022,6,22,19,24.825367,46.764099,0.16666666666666666,1.12
2123635,4559059,1050000,4,1,3,182,36,0,1,1,0,حي اليرموك,13.0,14.0,normal_marketer,east,Al Yarmuk Dist.,28,17,2022,8,6,19,2022,7,26,11,24.805053,46.785784,0.9285714285714286,1.0
191579,4534411,779000,3,2,3,183,,0,3,,,حي القادسية,30.0,30.0,exclusive_marketer,east,Al Qadisiyah Dist.,35,13,2022,8,10,16,2022,7,19,14,24.814448,46.807649,1.0,0.20333333333333334
226754,4551121,979800,3,2,4,175,40,0,7,0,0,حي اليرموك,12.0,15.0,normal_marketer,east,Al Yarmuk Dist.,30,12,2022,8,11,16,2022,7,24,9,24.807567,46.778897,0.8,0.9722222222222222
191579,4479985,779000,3,1,3,186,30,0,3,0,0,حي القادسية,,,,east,Al Qadisiyah Dist.,55,13,2022,8,10,16,2022,6,29,14,24.814541,46.808085,,
2124645,4494157,1150000,3,3,3,202,36,0,8,1,0,حي اليرموك,13.0,15.0,normal_marketer,east,Al Yarmuk Dist.,50,26,2022,7,28,15,2022,7,3,23,24.804707,46.760925,0.8666666666666667,1.035897435897436
1352030,4363335,795000,3,1,3,137,36,,2,1,1,حي الحمراء,10.0,13.0,owner,east,Al Hamra Dist.,86,24,2022,7,30,20,2022,5,29,12,24.783487,46.758312,0.7692307692307693,1.0538461538461539
1757201,4616602,1060000,3,2,3,150,36,0,1,1,0,حي قرطبة,10.0,15.0,owner,east,Qurtubah Dist.,13,13,2022,8,10,14,2022,8,10,13,24.835077,46.739227,0.6666666666666666,1.0
201547,4302948,750000,4,1,3,160,36,14,4,1,1,حي الحمراء,11.0,14.0,exclusive_marketer,east,Al Hamra Dist.,103,87,2022,5,27,22,2022,5,12,9,24.779371,46.763966,0.7857142857142857,1.0389610389610389
2551754,4418373,700000,3,1,2,272,33,,2,1,0,حي المونسية,,,normal_marketer,east,Al Munisiyah Dist.,71,69,2022,6,15,14,2022,6,13,10,24.821355,46.771039,,
126996,4438823,1245000,3,2,3,300,12,0,4,1,0,حي الروضة,10.0,30.0,owner,east,Ar Rawdah Dist.,66,13,2022,8,10,16,2022,6,18,17,24.721802,46.759714,0.3333333333333333,1.0
1449895,4002331,780000,4,1,2,141,40,0,3,1,0,حي اليرموك,,,exclusive_marketer,east,Al Yarmuk Dist.,199,11,2022,8,12,11,2022,2,5,12,24.809036,46.782623,,
2079242,4403633,800000,3,1,3,124,20,1,1,0,0,حي اليرموك,20.0,300.0,owner,east,Al Yarmuk Dist.,75,65,2022,6,19,12,2022,6,9,8,24.804222,46.78949,0.06666666666666667,0.020666666666666667
1600470,4301227,849000,3,1,3,118,35,0,1,0,0,حي الشهداء,,,exclusive_marketer,east,Ash Shuhada Dist.,104,33,2022,7,21,18,2022,5,11,19,24.793484,46.733704,,
936440,4599366,1350000,5,1,3,211,43,0,8,1,0,حي قرطبة,10.0,21.0,owner,east,Qurtubah Dist.,17,16,2022,8,7,16,2022,8,6,10,24.830261,46.743439,0.47619047619047616,1.0047619047619047
936285,4466210,995000,4,1,2,191,30,0,2,1,0,حي المونسية,10.0,19.0,owner,east,Al Munisiyah Dist.,59,37,2022,7,17,0,2022,6,25,18,24.811813,46.76281,0.5263157894736842,1.0052631578947369
120624,4314382,850000,4,1,3,159,35,6,3,1,0,حي اشبيلية,,,exclusive_marketer,east,Ishbiliyah Dist.,100,20,2022,8,3,10,2022,5,15,17,24.79022,46.793395,,
453446,4040223,980000,5,1,3,225,30,10,2,1,0,حي اليرموك,,,normal_marketer,east,Al Yarmuk Dist.,189,15,2022,8,7,21,2022,2,15,16,24.798817,46.768322,,
286722,4394003,600000,1,1,2,160,25,4,2,1,1,حي الرمال,,,exclusive_marketer,east,Ar Rimal Dist.,78,20,2022,8,2,23,2022,6,6,19,24.847078,46.833058,,
1331463,4480636,700000,4,2,4,1000,30,0,6,1,0,حي الروابي,40.0,25.0,normal_marketer,east,Al Rawabi Dist.,55,22,2022,8,1,14,2022,6,29,17,24.694349,46.800499,0.625,1.0
430376,4592516,1050000,6,1,3,194,44,0,3,1,0,حي اليرموك,11.0,17.0,normal_marketer,east,Al Yarmuk Dist.,19,19,2022,8,4,9,2022,8,4,9,24.807854,46.779793,0.6470588235294118,1.0374331550802138
129373,4566461,1296000,3,2,3,262,31,0,5,1,0,حي المونسية,8.0,33.0,exclusive_marketer,east,Al Munisiyah Dist.,26,11,2022,8,12,14,2022,7,28,11,24.831709,46.76536,0.24242424242424243,0.9924242424242424
383222,4522351,650000,5,1,3,145,35,10,1,1,0,حي اشبيلية,,,exclusive_marketer,east,Ishbiliyah Dist.,38,14,2022,8,9,18,2022,7,16,12,24.79464,46.795597,,
115358,4311399,940000,3,1,3,167,36,0,6,1,,حي اليرموك,12.0,14.0,normal_marketer,east,Al Yarmuk Dist.,101,12,2022,8,11,10,2022,5,14,19,24.809387,46.769639,0.8571428571428571,0.9940476190476191
430376,4599482,919000,4,1,4,287,30,0,2,1,0,حي القادسية,11.0,26.0,normal_marketer,east,Al Qadisiyah Dist.,17,17,2022,8,6,11,2022,8,6,11,24.816372,46.821518,0.4230769230769231,1.0034965034965035
194920,3641974,500000,3,2,3,140,36,9,3,1,0,حي اشبيلية,,,agent,east,Ishbiliyah Dist.,304,18,2022,8,5,2,2021,10,22,23,24.797886,46.797283,,
1370424,4235559,780000,3,2,2,141,30,0,3,1,0,حي اليرموك,,,exclusive_marketer,east,Al Yarmuk Dist.,132,26,2022,7,28,16,2022,4,13,17,24.8123,46.7822,,
14978,4083707,750000,4,1,3,140,30,,4,1,0,حي اليرموك,,,exclusive_marketer,east,Al Yarmuk Dist.,176,21,2022,8,2,0,2022,2,28,13,24.800922,46.776432,,
912950,3364294,700000,3,1,2,115,25,0,8,0,0,حي اليرموك,,,,east,Al Yarmuk Dist.,412,13,2022,8,10,8,2021,7,7,20,24.798971,46.772797,,
733772,4411362,800000,4,1,3,154,16,9,2,1,0,حي الحمراء,55.0,2.0,owner,east,Al Hamra Dist.,73,53,2022,7,1,17,2022,6,11,16,24.785425,46.765301,0.03636363636363636,1.4
78363,4492760,900000,5,2,5,190,40,0,2,1,0,حي الرمال,10.0,19.0,normal_marketer,east,Ar Rimal Dist.,51,14,2022,8,9,19,2022,7,3,16,24.834328,46.810246,0.5263157894736842,1.0
2549701,4417714,425000,2,1,2,111,39,0,3,1,0,حي النظيم,1.0,111.0,exclusive_marketer,east,Al Nadheem Dist.,71,71,2022,6,13,1,2022,6,13,1,24.800503,46.883694,0.009009009009009009,1.0
2304888,4622319,1150000,3,1,3,325,36,0,2,1,0,حي المونسية,,,exclusive_marketer,east,Al Munisiyah Dist.,12,12,2022,8,11,20,2022,8,11,20,24.831308,46.746735,,
430376,4558834,780000,3,1,3,124,40,0,2,1,0,حي المونسية,10.0,12.0,exclusive_marketer,east,Al Munisiyah Dist.,28,20,2022,8,3,9,2022,7,26,9,24.833789,46.746905,0.8333333333333334,1.0333333333333334
110782,4421278,580000,3,1,2,113,32,5,5,1,0,حي قرطبة,20.0,5.0,normal_marketer,east,Qurtubah Dist.,70,36,2022,7,18,2,2022,6,13,22,24.827539,46.736286,0.25,1.13
286722,4319045,985000,4,1,3,156,30,0,2,0,0,حي المونسية,,,normal_marketer,east,Al Munisiyah Dist.,99,20,2022,8,2,23,2022,5,16,19,24.818761,46.771367,,
2123635,4622450,990000,5,1,3,180,36,0,1,1,0,حي اليرموك,13.0,14.0,exclusive_marketer,east,Al Yarmuk Dist.,11,11,2022,8,12,9,2022,8,11,20,24.807805,46.78388,0.9285714285714286,0.989010989010989
826053,4393896,370000,3,1,2,93,40,2,3,0,0,حي النظيم,,,exclusive_marketer,east,Al Nadheem Dist.,78,16,2022,8,6,20,2022,6,6,19,24.799759,46.883198,,
936440,4010884,1260000,5,1,3,299,42,0,2,1,1,حي المونسية,12.0,24.0,owner,east,Al Munisiyah Dist.,197,16,2022,8,7,16,2022,2,7,17,24.841217,46.750397,0.5,1.0381944444444444
144915,4610056,800000,3,2,3,200,35,0,4,1,0,حي القادسية,13.0,15.0,exclusive_marketer,east,Al Qadisiyah Dist.,14,13,2022,8,10,9,2022,8,8,21,24.809307,46.81014,0.8666666666666667,1.0256410256410255
212175,4174702,700000,3,1,3,129,36,0,4,1,1,حي اليرموك,,,,east,Al Yarmuk Dist.,150,61,2022,6,23,16,2022,3,26,0,24.806206,46.775558,,
2533279,4408049,923000,3,3,3,185,36,0,1,1,0,حي اليرموك,12.0,15.0,normal_marketer,east,Al Yarmuk Dist.,74,54,2022,6,30,11,2022,6,10,17,24.805069,46.76141,0.8,1.0277777777777777
191579,4534436,899000,3,2,3,225,,0,3,,,حي القادسية,30.0,30.0,exclusive_marketer,east,Al Qadisiyah Dist.,35,13,2022,8,10,16,2022,7,19,14,24.814448,46.807649,1.0,0.25
129373,4624237,950000,3,2,3,190,30,0,2,1,0,حي اليرموك,,,exclusive_marketer,east,Al Yarmuk Dist.,11,11,2022,8,12,15,2022,8,12,15,24.809597,46.780634,,
126996,4526483,850000,4,1,3,170,37,0,4,1,0,حي اشبيلية,12.0,14.0,owner,east,Ishbiliyah Dist.,37,28,2022,7,26,15,2022,7,17,13,24.801797,46.803329,0.8571428571428571,1.0119047619047619
115358,4347543,850000,5,1,3,162,36,0,3,1,0,حي اليرموك,,,normal_marketer,east,Al Yarmuk Dist.,91,15,2022,8,8,12,2022,5,24,16,24.816224,46.782288,,
226754,4551139,979800,3,2,4,176,40,0,7,0,0,حي اليرموك,12.0,15.0,normal_marketer,east,Al Yarmuk Dist.,30,12,2022,8,11,16,2022,7,24,9,24.807567,46.778897,0.8,0.9777777777777777
430376,4542341,725000,4,1,3,129,45,8,3,1,0,حي قرطبة,8.0,16.0,normal_marketer,east,Qurtubah Dist.,33,22,2022,8,1,11,2022,7,21,16,24.820171,46.740853,0.5,1.0078125
430376,4429602,1150000,6,2,4,256,45,0,2,1,0,حي الرمال,10.0,25.0,normal_marketer,east,Ar Rimal Dist.,68,22,2022,8,1,19,2022,6,16,0,24.838381,46.8162,0.4,1.024
1983004,4583599,1069000,3,2,3,150,30,0,4,1,0,حي قرطبة,15.0,10.0,owner,east,Qurtubah Dist.,21,12,2022,8,10,21,2022,8,1,23,24.83144,46.740292,0.6666666666666666,1.0
66301,4446822,800000,4,1,2,150,36,0,8,1,0,حي اليرموك,8.0,19.0,normal_marketer,east,Al Yarmuk Dist.,64,11,2022,8,12,5,2022,6,20,16,24.803781,46.782214,0.42105263157894735,0.9868421052631579
299291,3939692,850000,3,1,3,143,30,0,2,0,0,حي المونسية,,,exclusive_marketer,east,Al Munisiyah Dist.,217,69,2022,6,15,1,2022,1,18,14,24.840302,46.75338,,
115358,4457929,800000,3,1,3,140,36,0,8,1,0,حي اليرموك,,,exclusive_marketer,east,Al Yarmuk Dist.,61,12,2022,8,11,10,2022,6,23,10,24.808606,46.769983,,
1717289,4553111,1100000,4,1,4,220,20,0,2,1,0,حي اليرموك,,,normal_marketer,east,Al Yarmuk Dist.,30,14,2022,8,9,19,2022,7,24,18,24.80913,46.780952,,
1919578,4610063,1150000,4,1,3,149,35,0,3,1,0,حي قرطبة,12.0,12.0,exclusive_marketer,east,Qurtubah Dist.,14,11,2022,8,12,15,2022,8,8,21,24.831255,46.740742,1.0,1.0347222222222223
1548274,4492208,1150000,3,3,3,202,36,0,8,1,0,حي اليرموك,11.0,18.0,normal_marketer,east,Al Yarmuk Dist.,51,11,2022,8,12,6,2022,7,3,14,24.807928,46.780403,0.6111111111111112,1.02020202020202
66307,4543610,900000,4,1,4,143,32,9,2,0,0,حي قرطبة,1.0,143.0,owner,east,Qurtubah Dist.,32,15,2022,8,7,20,2022,7,21,22,24.809927,46.744693,0.006993006993006993,1.0
367154,4501868,800000,4,1,3,165,33,0,3,1,0,حي القادسية,,,exclusive_marketer,east,Al Qadisiyah Dist.,48,16,2022,8,7,16,2022,7,6,16,24.812501,46.809612,,
1619322,4441855,550000,2,1,2,124,20,13,3,1,0,حي الحمراء,11.0,11.0,normal_marketer,east,Al Hamra Dist.,65,65,2022,6,19,13,2022,6,19,13,24.779669,46.768887,1.0,1.024793388429752
922841,4348135,1300000,5,2,5,260,30,6,1,1,1,حي النهضة,,,,east,An Nahdah Dist.,91,12,2022,8,11,17,2022,5,24,18,24.77222,46.829122,,
1602415,4455299,995000,4,1,3,120,36,,6,1,0,حي الشهداء,,,normal_marketer,east,Ash Shuhada Dist.,62,16,2022,8,7,14,2022,6,22,17,24.781799,46.736626,,
2104413,4205695,780520,4,1,3,158,36,0,1,1,0,حي اليرموك,,,normal_marketer,east,Al Yarmuk Dist.,140,14,2022,8,9,17,2022,4,4,20,24.805308,46.762257,,
2107746,4538985,630000,3,1,3,117,36,0,4,1,0,حي القادسية,,,normal_marketer,east,Al Qadisiyah Dist.,34,34,2022,7,20,17,2022,7,20,17,24.811172,46.814143,,
1105898,4618868,430000,2,1,2,130,22,,1,1,0,حي النظيم,,,exclusive_marketer,east,Al Nadheem Dist.,12,12,2022,8,10,22,2022,8,10,22,24.795198,46.87244,,
182902,4525686,800000,3,2,3,174,40,0,3,1,0,حي القادسية,10.0,17.0,normal_marketer,east,Al Qadisiyah Dist.,37,20,2022,8,3,9,2022,7,17,9,24.824362,46.807919,0.5882352941176471,1.0235294117647058
1149601,4544944,620000,3,2,3,135,36,0,5,1,0,حي الحمراء,12.0,11.0,owner,east,Al Hamra Dist.,32,11,2022,8,12,14,2022,7,22,14,24.787079,46.762351,0.9166666666666666,1.0227272727272727
210697,4349965,960000,1,1,4,168,38,0,9,1,0,حي المونسية,20.0,8.0,owner,east,Al Munisiyah Dist.,90,12,2022,8,11,11,2022,5,25,9,24.836898,46.743828,0.4,1.05
1685050,4534535,950000,3,1,3,181,36,0,1,1,1,حي المونسية,,,owner,east,Al Munisiyah Dist.,35,21,2022,8,2,19,2022,7,19,14,24.836049,46.756881,,
2068705,4246408,800000,4,1,3,118,36,0,5,0,0,حي قرطبة,10.25,11.5,exclusive_marketer,east,Qurtubah Dist.,128,11,2022,8,12,12,2022,4,17,1,24.824165,46.728535,0.8913043478260869,1.0010604453870626
2068705,4606860,919000,3,2,3,151,36,0,2,0,0,حي المونسية,11.0,10.0,exclusive_marketer,east,Al Munisiyah Dist.,15,12,2022,8,11,16,2022,8,8,3,24.83098,46.757282,0.9090909090909091,1.3727272727272728
2590571,4569171,530000,4,1,2,165,20,11,1,1,0,حي اشبيلية,12.0,14.0,exclusive_marketer,east,Ishbiliyah Dist.,25,15,2022,8,8,0,2022,7,29,0,24.797826,46.800983,0.8571428571428571,0.9821428571428571
129373,4563027,1350000,3,3,3,211,33,0,3,1,0,حي قرطبة,8.0,26.0,exclusive_marketer,east,Qurtubah Dist.,27,11,2022,8,12,14,2022,7,27,12,24.814888,46.73117,0.3076923076923077,1.0144230769230769
210697,4531541,1000000,5,1,4,197,36,0,3,1,0,حي اليرموك,13.0,15.0,exclusive_marketer,east,Al Yarmuk Dist.,36,24,2022,7,30,11,2022,7,18,18,24.802124,46.770922,0.8666666666666667,1.0102564102564102
